full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data
@innovacommunity Nanya seluruh electrical engineer ga ada yg mau beli mobil listrik. Apalagi gw yg kaga ngarti ah sudahlah,innovacommunity Nanya seluruh electrical engineer ga ada yg mau beli mobil listrik Apalagi gw yg kaga ngarti ah sudahlah,innovacommunity nanya seluruh electrical engineer ga ada yg mau beli mobil listrik apalagi gw yg kaga ngarti ah sudahlah,"['innovacommunity', 'nanya', 'seluruh', 'electrical', 'engineer', 'ga', 'ada', 'yg', 'mau', 'beli', 'mobil', 'listrik', 'apalagi', 'gw', 'yg', 'kaga', 'ngarti', 'ah', 'sudahlah']","['innovacommunity', 'nanya', 'electrical', 'engineer', 'ga', 'yg', 'beli', 'mobil', 'listrik', 'gw', 'yg', 'kaga', 'ngarti', 'ah']",innovacommunity nanya electrical engineer ga yg beli mobil listrik gw yg kaga ngarti ah
@innovacommunity Sebelah rumahku beli mobil listrik katanya nyesel harga purna jualnya anjlok hehe,innovacommunity Sebelah rumahku beli mobil listrik katanya nyesel harga purna jualnya anjlok hehe,innovacommunity sebelah rumahku beli mobil listrik katanya nyesel harga purna jualnya anjlok hehe,"['innovacommunity', 'sebelah', 'rumahku', 'beli', 'mobil', 'listrik', 'katanya', 'nyesel', 'harga', 'purna', 'jualnya', 'anjlok', 'hehe']","['innovacommunity', 'sebelah', 'rumahku', 'beli', 'mobil', 'listrik', 'nyesel', 'harga', 'purna', 'jualnya', 'anjlok', 'hehe']",innovacommunity belah rumah beli mobil listrik nyesel harga purna jual anjlok hehe
@ridwanhr Kalo mau serius masalah emisi ya mestinya pemerintah baru @prabowo @gibran_tweet berani membebaskan pajak mobil listrik baik dari sisi produsen importir maupun konsumen. Itu baru mantap,ridwanhr Kalo mau serius masalah emisi ya mestinya pemerintah baru prabowo gibrantweet berani membebaskan pajak mobil listrik baik dari sisi produsen importir maupun konsumen Itu baru mantap,ridwanhr kalo mau serius masalah emisi ya mestinya pemerintah baru prabowo gibrantweet berani membebaskan pajak mobil listrik baik dari sisi produsen importir maupun konsumen itu baru mantap,"['ridwanhr', 'kalo', 'mau', 'serius', 'masalah', 'emisi', 'ya', 'mestinya', 'pemerintah', 'baru', 'prabowo', 'gibrantweet', 'berani', 'membebaskan', 'pajak', 'mobil', 'listrik', 'baik', 'dari', 'sisi', 'produsen', 'importir', 'maupun', 'konsumen', 'itu', 'baru', 'mantap']","['ridwanhr', 'kalo', 'serius', 'emisi', 'ya', 'mestinya', 'pemerintah', 'prabowo', 'gibrantweet', 'berani', 'membebaskan', 'pajak', 'mobil', 'listrik', 'sisi', 'produsen', 'importir', 'konsumen', 'mantap']",ridwanhr kalo serius emisi ya mesti perintah prabowo gibrantweet berani bebas pajak mobil listrik sisi produsen importir konsumen mantap
kalo w ada di rumah oke dah gw bisa 300-400rb sendiri listrik gw lah bokap w ngecas hape jg kebanyakan di mobil drpd di rumah bgstttt,kalo w ada di rumah oke dah gw bisa rb sendiri listrik gw lah bokap w ngecas hape jg kebanyakan di mobil drpd di rumah bgstttt,kalo w ada di rumah oke dah gw bisa rb sendiri listrik gw lah bokap w ngecas hape jg kebanyakan di mobil drpd di rumah bgstttt,"['kalo', 'w', 'ada', 'di', 'rumah', 'oke', 'dah', 'gw', 'bisa', 'rb', 'sendiri', 'listrik', 'gw', 'lah', 'bokap', 'w', 'ngecas', 'hape', 'jg', 'kebanyakan', 'di', 'mobil', 'drpd', 'di', 'rumah', 'bgstttt']","['kalo', 'w', 'rumah', 'oke', 'dah', 'gw', 'rb', 'listrik', 'gw', 'bokap', 'w', 'ngecas', 'hape', 'jg', 'kebanyakan', 'mobil', 'drpd', 'rumah', 'bgstttt']",kalo w rumah oke dah gw rb listrik gw bokap w ngecas hape jg banyak mobil drpd rumah bgstttt
@innovacommunity Saya hampir ga pernah pake mobil di dalem kota kurang efisien paling kalo keluar kota. Nah kalo pake mobil listrik tuh ribet. Ribet nyari duitnya.,innovacommunity Saya hampir ga pernah pake mobil di dalem kota kurang efisien paling kalo keluar kota Nah kalo pake mobil listrik tuh ribet Ribet nyari duitnya,innovacommunity saya hampir ga pernah pake mobil di dalem kota kurang efisien paling kalo keluar kota nah kalo pake mobil listrik tuh ribet ribet nyari duitnya,"['innovacommunity', 'saya', 'hampir', 'ga', 'pernah', 'pake', 'mobil', 'di', 'dalem', 'kota', 'kurang', 'efisien', 'paling', 'kalo', 'keluar', 'kota', 'nah', 'kalo', 'pake', 'mobil', 'listrik', 'tuh', 'ribet', 'ribet', 'nyari', 'duitnya']","['innovacommunity', 'ga', 'pake', 'mobil', 'dalem', 'kota', 'efisien', 'kalo', 'kota', 'kalo', 'pake', 'mobil', 'listrik', 'tuh', 'ribet', 'ribet', 'nyari', 'duitnya']",innovacommunity ga pake mobil dalem kota efisien kalo kota kalo pake mobil listrik tuh ribet ribet nyari duit
@innovacommunity Listrik rumah anjlok kalo buat ngecas mobil listrik,innovacommunity Listrik rumah anjlok kalo buat ngecas mobil listrik,innovacommunity listrik rumah anjlok kalo buat ngecas mobil listrik,"['innovacommunity', 'listrik', 'rumah', 'anjlok', 'kalo', 'buat', 'ngecas', 'mobil', 'listrik']","['innovacommunity', 'listrik', 'rumah', 'anjlok', 'kalo', 'ngecas', 'mobil', 'listrik']",innovacommunity listrik rumah anjlok kalo ngecas mobil listrik
@innovacommunity 1. Cuma fomo doang nanti aja trend mobil listrik hilang kayak trend es kepal milo. ,innovacommunity  Cuma fomo doang nanti aja trend mobil listrik hilang kayak trend es kepal milo ,innovacommunity  cuma fomo doang nanti aja trend mobil listrik hilang kayak trend es kepal milo ,"['innovacommunity', 'cuma', 'fomo', 'doang', 'nanti', 'aja', 'trend', 'mobil', 'listrik', 'hilang', 'kayak', 'trend', 'es', 'kepal', 'milo']","['innovacommunity', 'fomo', 'doang', 'aja', 'trend', 'mobil', 'listrik', 'hilang', 'kayak', 'trend', 'es', 'kepal', 'milo']",innovacommunity fomo doang aja trend mobil listrik hilang kayak trend es kepal milo
 Lantai Atas : - 5 Kamar Tidur + 5 Kamar Mandi Di Dalam - Lantai Bawah : 3 Kamar Tidur + 5 Kamar Mandi Di Dalam &amp; Lantai Marmer Garasi : 2 Mobil Carport : 5 Mobil Legalitas : SHM Listrik : 10.000 Watt Line Telpon : 1, Lantai Atas    Kamar Tidur   Kamar Mandi Di Dalam  Lantai Bawah   Kamar Tidur   Kamar Mandi Di Dalam amp Lantai Marmer Garasi   Mobil Carport   Mobil Legalitas  SHM Listrik   Watt Line Telpon  , lantai atas    kamar tidur   kamar mandi di dalam  lantai bawah   kamar tidur   kamar mandi di dalam amp lantai marmer garasi   mobil carport   mobil legalitas  shm listrik   watt line telpon  ,"['lantai', 'atas', 'kamar', 'tidur', 'kamar', 'mandi', 'di', 'dalam', 'lantai', 'bawah', 'kamar', 'tidur', 'kamar', 'mandi', 'di', 'dalam', 'amp', 'lantai', 'marmer', 'garasi', 'mobil', 'carport', 'mobil', 'legalitas', 'shm', 'listrik', 'watt', 'line', 'telpon']","['lantai', 'kamar', 'tidur', 'kamar', 'mandi', 'lantai', 'kamar', 'tidur', 'kamar', 'mandi', 'amp', 'lantai', 'marmer', 'garasi', 'mobil', 'carport', 'mobil', 'legalitas', 'shm', 'listrik', 'watt', 'line', 'telpon']",lantai kamar tidur kamar mandi lantai kamar tidur kamar mandi amp lantai marmer garasi mobil carport mobil legalitas shm listrik watt line telpon
@vanillanye @IwangIwang8 @infomalang @Malangraya_info Di era mobil dan motor udah listrik kok masih ada suku atau manusia katrok begini ya,vanillanye IwangIwang infomalang Malangrayainfo Di era mobil dan motor udah listrik kok masih ada suku atau manusia katrok begini ya,vanillanye iwangiwang infomalang malangrayainfo di era mobil dan motor udah listrik kok masih ada suku atau manusia katrok begini ya,"['vanillanye', 'iwangiwang', 'infomalang', 'malangrayainfo', 'di', 'era', 'mobil', 'dan', 'motor', 'udah', 'listrik', 'kok', 'masih', 'ada', 'suku', 'atau', 'manusia', 'katrok', 'begini', 'ya']","['vanillanye', 'iwangiwang', 'infomalang', 'malangrayainfo', 'era', 'mobil', 'motor', 'udah', 'listrik', 'suku', 'manusia', 'katrok', 'ya']",vanillanye iwangiwang infomalang malangrayainfo era mobil motor udah listrik suku manusia katrok ya
Celakanya sepeda motor listrik atau biasa cenderung lebih mudah diakses oleh warga ketimbang mobil. Bisa dilihat balik lagi ke data statistik di atas. Efeknya apa sih? Orang yg sakit karena penyakit berhubungan dengan metabolisme makin muda. Sebab orang makin jarang gerak. ,Celakanya sepeda motor listrik atau biasa cenderung lebih mudah diakses oleh warga ketimbang mobil Bisa dilihat balik lagi ke data statistik di atas Efeknya apa sih Orang yg sakit karena penyakit berhubungan dengan metabolisme makin muda Sebab orang makin jarang gerak ,celakanya sepeda motor listrik atau biasa cenderung lebih mudah diakses oleh warga ketimbang mobil bisa dilihat balik lagi ke data statistik di atas efeknya apa sih orang yg sakit karena penyakit berhubungan dengan metabolisme makin muda sebab orang makin jarang gerak ,"['celakanya', 'sepeda', 'motor', 'listrik', 'atau', 'biasa', 'cenderung', 'lebih', 'mudah', 'diakses', 'oleh', 'warga', 'ketimbang', 'mobil', 'bisa', 'dilihat', 'balik', 'lagi', 'ke', 'data', 'statistik', 'di', 'atas', 'efeknya', 'apa', 'sih', 'orang', 'yg', 'sakit', 'karena', 'penyakit', 'berhubungan', 'dengan', 'metabolisme', 'makin', 'muda', 'sebab', 'orang', 'makin', 'jarang', 'gerak']","['celakanya', 'sepeda', 'motor', 'listrik', 'cenderung', 'mudah', 'diakses', 'warga', 'ketimbang', 'mobil', 'data', 'statistik', 'efeknya', 'sih', 'orang', 'yg', 'sakit', 'penyakit', 'berhubungan', 'metabolisme', 'muda', 'orang', 'jarang', 'gerak']",celaka sepeda motor listrik cenderung mudah akses warga ketimbang mobil data statistik efek sih orang yg sakit sakit hubung metabolisme muda orang jarang gerak
@ridwanhr Mobil gak dulu deh pak gub tapi kalo motor boleh deh. Worth it banget kalo motor listrik.,ridwanhr Mobil gak dulu deh pak gub tapi kalo motor boleh deh Worth it banget kalo motor listrik,ridwanhr mobil gak dulu deh pak gub tapi kalo motor boleh deh worth it banget kalo motor listrik,"['ridwanhr', 'mobil', 'gak', 'dulu', 'deh', 'pak', 'gub', 'tapi', 'kalo', 'motor', 'boleh', 'deh', 'worth', 'it', 'banget', 'kalo', 'motor', 'listrik']","['ridwanhr', 'mobil', 'gak', 'deh', 'gub', 'kalo', 'motor', 'deh', 'worth', 'it', 'banget', 'kalo', 'motor', 'listrik']",ridwanhr mobil gak deh gub kalo motor deh worth it banget kalo motor listrik
@futfunplay @innovacommunity awal? jaman edison juga dah ada mobil listrik kali. cuma perkembangannya kalah sama ICE.,futfunplay innovacommunity awal jaman edison juga dah ada mobil listrik kali cuma perkembangannya kalah sama ICE,futfunplay innovacommunity awal jaman edison juga dah ada mobil listrik kali cuma perkembangannya kalah sama ice,"['futfunplay', 'innovacommunity', 'awal', 'jaman', 'edison', 'juga', 'dah', 'ada', 'mobil', 'listrik', 'kali', 'cuma', 'perkembangannya', 'kalah', 'sama', 'ice']","['futfunplay', 'innovacommunity', 'jaman', 'edison', 'dah', 'mobil', 'listrik', 'kali', 'perkembangannya', 'kalah', 'ice']",futfunplay innovacommunity jaman edison dah mobil listrik kali kembang kalah ice
@funedito @AhlulQohwah Ehhhh sotoy telaah kata2 gw. Klo elu bisa sih. Tapi klo elu gak faham nih gw jelasin. Bahwa kendaraan yg digunakan rasulullah saat itu adalah kendaraan terbaik. So klo saat itu mobil listrik itu kendaraan listrik itu yg terbaik saat itu. Gw yakin itu yg akan digunakan,funedito AhlulQohwah Ehhhh sotoy telaah kata gw Klo elu bisa sih Tapi klo elu gak faham nih gw jelasin Bahwa kendaraan yg digunakan rasulullah saat itu adalah kendaraan terbaik So klo saat itu mobil listrik itu kendaraan listrik itu yg terbaik saat itu Gw yakin itu yg akan digunakan,funedito ahlulqohwah ehhhh sotoy telaah kata gw klo elu bisa sih tapi klo elu gak faham nih gw jelasin bahwa kendaraan yg digunakan rasulullah saat itu adalah kendaraan terbaik so klo saat itu mobil listrik itu kendaraan listrik itu yg terbaik saat itu gw yakin itu yg akan digunakan,"['funedito', 'ahlulqohwah', 'ehhhh', 'sotoy', 'telaah', 'kata', 'gw', 'klo', 'elu', 'bisa', 'sih', 'tapi', 'klo', 'elu', 'gak', 'faham', 'nih', 'gw', 'jelasin', 'bahwa', 'kendaraan', 'yg', 'digunakan', 'rasulullah', 'saat', 'itu', 'adalah', 'kendaraan', 'terbaik', 'so', 'klo', 'saat', 'itu', 'mobil', 'listrik', 'itu', 'kendaraan', 'listrik', 'itu', 'yg', 'terbaik', 'saat', 'itu', 'gw', 'yakin', 'itu', 'yg', 'akan', 'digunakan']","['funedito', 'ahlulqohwah', 'ehhhh', 'sotoy', 'telaah', 'gw', 'klo', 'elu', 'sih', 'klo', 'elu', 'gak', 'faham', 'nih', 'gw', 'jelasin', 'kendaraan', 'yg', 'rasulullah', 'kendaraan', 'terbaik', 'so', 'klo', 'mobil', 'listrik', 'kendaraan', 'listrik', 'yg', 'terbaik', 'gw', 'yg']",funedito ahlulqohwah ehhhh sotoy telaah gw klo elu sih klo elu gak faham nih gw jelasin kendara yg rasulullah kendara baik so klo mobil listrik kendara listrik yg baik gw yg
@dwioktariyadi kesimpulannya... pakai mobil listrik dan tidak itu.... ,dwioktariyadi kesimpulannya pakai mobil listrik dan tidak itu ,dwioktariyadi kesimpulannya pakai mobil listrik dan tidak itu ,"['dwioktariyadi', 'kesimpulannya', 'pakai', 'mobil', 'listrik', 'dan', 'tidak', 'itu']","['dwioktariyadi', 'kesimpulannya', 'pakai', 'mobil', 'listrik']",dwioktariyadi simpul pakai mobil listrik
@icoooyyyyy @wahyu_cemongg @_Yuudha @sendeljer @aurelmayoriii Lau tau ga kalo aku jadi mobil listrik dia jadi baterainya tau,icoooyyyyy wahyucemongg Yuudha sendeljer aurelmayoriii Lau tau ga kalo aku jadi mobil listrik dia jadi baterainya tau,icoooyyyyy wahyucemongg yuudha sendeljer aurelmayoriii lau tau ga kalo aku jadi mobil listrik dia jadi baterainya tau,"['icoooyyyyy', 'wahyucemongg', 'yuudha', 'sendeljer', 'aurelmayoriii', 'lau', 'tau', 'ga', 'kalo', 'aku', 'jadi', 'mobil', 'listrik', 'dia', 'jadi', 'baterainya', 'tau']","['icoooyyyyy', 'wahyucemongg', 'yuudha', 'sendeljer', 'aurelmayoriii', 'lau', 'tau', 'ga', 'kalo', 'mobil', 'listrik', 'baterainya', 'tau']",icoooyyyyy wahyucemongg yuudha sendeljer aurelmayoriii lau tau ga kalo mobil listrik baterai tau
@innovacommunity 1. Sumber listrik masih batu bara bukan clean energy 2. Tempat charging belum banyak kalo ada pun rebutan 3. Tdk bisa dibawa keluar kota ⤴️ 4. Liat dulu 4 thn lagi testimoni pemakai mobil ev yg skrg bakal kyk gmn terutama performa batre 5. Hybrid &amp; PHEV lbh menarik,innovacommunity  Sumber listrik masih batu bara bukan clean energy  Tempat charging belum banyak kalo ada pun rebutan  Tdk bisa dibawa keluar kota   Liat dulu  thn lagi testimoni pemakai mobil ev yg skrg bakal kyk gmn terutama performa batre  Hybrid amp PHEV lbh menarik,innovacommunity  sumber listrik masih batu bara bukan clean energy  tempat charging belum banyak kalo ada pun rebutan  tdk bisa dibawa keluar kota   liat dulu  thn lagi testimoni pemakai mobil ev yg skrg bakal kyk gmn terutama performa batre  hybrid amp phev lbh menarik,"['innovacommunity', 'sumber', 'listrik', 'masih', 'batu', 'bara', 'bukan', 'clean', 'energy', 'tempat', 'charging', 'belum', 'banyak', 'kalo', 'ada', 'pun', 'rebutan', 'tdk', 'bisa', 'dibawa', 'keluar', 'kota', 'liat', 'dulu', 'thn', 'lagi', 'testimoni', 'pemakai', 'mobil', 'ev', 'yg', 'skrg', 'bakal', 'kyk', 'gmn', 'terutama', 'performa', 'batre', 'hybrid', 'amp', 'phev', 'lbh', 'menarik']","['innovacommunity', 'sumber', 'listrik', 'batu', 'bara', 'clean', 'energy', 'charging', 'kalo', 'rebutan', 'tdk', 'dibawa', 'kota', 'liat', 'thn', 'testimoni', 'pemakai', 'mobil', 'ev', 'yg', 'skrg', 'kyk', 'gmn', 'performa', 'batre', 'hybrid', 'amp', 'phev', 'lbh', 'menarik']",innovacommunity sumber listrik batu bara clean energy charging kalo rebut tdk bawa kota liat thn testimoni pakai mobil ev yg skrg kyk gmn performa batre hybrid amp phev lbh tarik
@innovacommunity After sales. CS bakal manis di tahun pertama part2 bakal laku di tahun 2-3. Pasti part udh di kulak sama toko2 variasi terus jual KW nya. Terus ada influencer yang jual jasa service embel2 service mobil listrik. Bertahan 5 tahun pemilik moblis bakal pengen ganti baru kek hp baru,innovacommunity After sales CS bakal manis di tahun pertama part bakal laku di tahun  Pasti part udh di kulak sama toko variasi terus jual KW nya Terus ada influencer yang jual jasa service embel service mobil listrik Bertahan  tahun pemilik moblis bakal pengen ganti baru kek hp baru,innovacommunity after sales cs bakal manis di tahun pertama part bakal laku di tahun  pasti part udh di kulak sama toko variasi terus jual kw nya terus ada influencer yang jual jasa service embel service mobil listrik bertahan  tahun pemilik moblis bakal pengen ganti baru kek hp baru,"['innovacommunity', 'after', 'sales', 'cs', 'bakal', 'manis', 'di', 'tahun', 'pertama', 'part', 'bakal', 'laku', 'di', 'tahun', 'pasti', 'part', 'udh', 'di', 'kulak', 'sama', 'toko', 'variasi', 'terus', 'jual', 'kw', 'nya', 'terus', 'ada', 'influencer', 'yang', 'jual', 'jasa', 'service', 'embel', 'service', 'mobil', 'listrik', 'bertahan', 'tahun', 'pemilik', 'moblis', 'bakal', 'pengen', 'ganti', 'baru', 'kek', 'hp', 'baru']","['innovacommunity', 'after', 'sales', 'cs', 'manis', 'part', 'laku', 'part', 'udh', 'kulak', 'toko', 'variasi', 'jual', 'kw', 'nya', 'influencer', 'jual', 'jasa', 'service', 'embel', 'service', 'mobil', 'listrik', 'bertahan', 'pemilik', 'moblis', 'pengen', 'ganti', 'kek', 'hp']",innovacommunity after sales cs manis part laku part udh kulak toko variasi jual kw nya influencer jual jasa service embel service mobil listrik tahan milik moblis ken ganti kek hp
@innovacommunity Harga baterai 50%&lt; dari harga mobil. Berkaca produk yg pake baterai cepet dropnya. Spd listrik kalo baterainya kurang gak bisa kenceng tenaganya juga ikut turun. Gtw sih klo mobil.,innovacommunity Harga baterai lt dari harga mobil Berkaca produk yg pake baterai cepet dropnya Spd listrik kalo baterainya kurang gak bisa kenceng tenaganya juga ikut turun Gtw sih klo mobil,innovacommunity harga baterai lt dari harga mobil berkaca produk yg pake baterai cepet dropnya spd listrik kalo baterainya kurang gak bisa kenceng tenaganya juga ikut turun gtw sih klo mobil,"['innovacommunity', 'harga', 'baterai', 'lt', 'dari', 'harga', 'mobil', 'berkaca', 'produk', 'yg', 'pake', 'baterai', 'cepet', 'dropnya', 'spd', 'listrik', 'kalo', 'baterainya', 'kurang', 'gak', 'bisa', 'kenceng', 'tenaganya', 'juga', 'ikut', 'turun', 'gtw', 'sih', 'klo', 'mobil']","['innovacommunity', 'harga', 'baterai', 'lt', 'harga', 'mobil', 'berkaca', 'produk', 'yg', 'pake', 'baterai', 'cepet', 'dropnya', 'spd', 'listrik', 'kalo', 'baterainya', 'gak', 'kenceng', 'tenaganya', 'turun', 'gtw', 'sih', 'klo', 'mobil']",innovacommunity harga baterai lt harga mobil kaca produk yg pake baterai cepet drop spd listrik kalo baterai gak kenceng tenaga turun gtw sih klo mobil
@innovacommunity 1. Beli mobil listrik di Indo masih sebatas gengsi bukan karena pengen ngurangin polusi. 2. Baterai itu limbah B3. Dua poin di atas bikin saya menganggap EV ramah lingkungan itu omong kosong untuk saat ini,innovacommunity  Beli mobil listrik di Indo masih sebatas gengsi bukan karena pengen ngurangin polusi  Baterai itu limbah B Dua poin di atas bikin saya menganggap EV ramah lingkungan itu omong kosong untuk saat ini,innovacommunity  beli mobil listrik di indo masih sebatas gengsi bukan karena pengen ngurangin polusi  baterai itu limbah b dua poin di atas bikin saya menganggap ev ramah lingkungan itu omong kosong untuk saat ini,"['innovacommunity', 'beli', 'mobil', 'listrik', 'di', 'indo', 'masih', 'sebatas', 'gengsi', 'bukan', 'karena', 'pengen', 'ngurangin', 'polusi', 'baterai', 'itu', 'limbah', 'b', 'dua', 'poin', 'di', 'atas', 'bikin', 'saya', 'menganggap', 'ev', 'ramah', 'lingkungan', 'itu', 'omong', 'kosong', 'untuk', 'saat', 'ini']","['innovacommunity', 'beli', 'mobil', 'listrik', 'indo', 'sebatas', 'gengsi', 'pengen', 'ngurangin', 'polusi', 'baterai', 'limbah', 'b', 'poin', 'bikin', 'menganggap', 'ev', 'ramah', 'lingkungan', 'omong', 'kosong']",innovacommunity beli mobil listrik indo batas gengsi ken ngurangin polusi baterai limbah b poin bikin anggap ev ramah lingkung omong kosong
